192000, 548164, 1, 0, 0
193000, 902584, 1, 0, 0
193999, 1052552, 1, 0, 0
195000, 1042160, 1, 0, 0
196000, 1051480, 1, 0, 0
196999, 1028152, 1, 0, 0
198000, 1038808, 1, 0, 0
199000, 1033792, 1, 0, 0
199999, 1049165, 1, 0, 0
201000, 1038676, 1, 0, 0
202000, 1014348, 1, 0, 0
203000, 1035060, 1, 0, 0
203999, 1048248, 1, 0, 0
205000, 1013476, 1, 0, 0
206000, 1026964, 1, 0, 0
206999, 1025601, 1, 0, 0
207999, 1008760, 1, 0, 0
209000, 1014088, 1, 0, 0
210000, 1038572, 1, 0, 0
210999, 1002054, 1, 0, 0
211999, 834932, 1, 0, 0
213000, 564304, 1, 0, 0
214000, 798664, 1, 0, 0
214999, 1040440, 1, 0, 0
216000, 1052212, 1, 0, 0
217000, 1051264, 1, 0, 0
217999, 1035715, 1, 0, 0
219000, 1046844, 1, 0, 0
220000, 1059520, 1, 0, 0
221000, 1010712, 1, 0, 0
221999, 1043403, 1, 0, 0
223000, 1051332, 1, 0, 0
224000, 1029704, 1, 0, 0
225000, 1032176, 1, 0, 0
225999, 1060792, 1, 0, 0
227000, 1028584, 1, 0, 0
228000, 1041344, 1, 0, 0
229000, 1039232, 1, 0, 0
229999, 1024432, 1, 0, 0
231000, 1022252, 1, 0, 0
232000, 1032340, 1, 0, 0
232999, 858658, 1, 0, 0
234000, 555576, 1, 0, 0
235000, 791140, 1, 0, 0
236000, 1065176, 1, 0, 0
236999, 1027387, 1, 0, 0
238000, 1046116, 1, 0, 0
239000, 1050892, 1, 0, 0
240000, 1017232, 1, 0, 0
240999, 1034686, 1, 0, 0
242000, 1054276, 1, 0, 0
243000, 1014268, 1, 0, 0
243999, 1038110, 1, 0, 0
245000, 1033408, 1, 0, 0
246000, 1039344, 1, 0, 0
247000, 1043548, 1, 0, 0
247999, 1034306, 1, 0, 0
249000, 1027012, 1, 0, 0
250000, 1020852, 1, 0, 0
1000, 988872, 1, 0, 0
1999, 1093901, 1, 0, 0
2999, 1001768, 1, 0, 0
4000, 978336, 1, 0, 0
5000, 999244, 1, 0, 0
5999, 996940, 1, 0, 0
7000, 997428, 1, 0, 0
8000, 997736, 1, 0, 0
8999, 998054, 1, 0, 0
9999, 1000420, 1, 0, 0
11000, 970408, 1, 0, 0
12000, 987376, 1, 0, 0
12999, 1006018, 1, 0, 0
13999, 973500, 1, 0, 0
15000, 1007244, 1, 0, 0
16000, 993704, 1, 0, 0
16999, 976732, 1, 0, 0
17999, 1001992, 1, 0, 0
19000, 1008504, 1, 0, 0
20000, 981528, 1, 0, 0
20999, 997109, 1, 0, 0
21999, 1004016, 1, 0, 0
23000, 1146132, 1, 0, 0
24000, 983776, 1, 0, 0
24999, 995571, 1, 0, 0
25999, 972460, 1, 0, 0
27000, 994976, 1, 0, 0
28000, 1012628, 1, 0, 0
28999, 995243, 1, 0, 0
29999, 961068, 1, 0, 0
31000, 992024, 1, 0, 0
32000, 1001544, 1, 0, 0
32999, 960424, 1, 0, 0
33999, 989756, 1, 0, 0
35000, 1000516, 1, 0, 0
36000, 966500, 1, 0, 0
37000, 972908, 1, 0, 0
37999, 1006934, 1, 0, 0
38999, 991536, 1, 0, 0
40000, 998528, 1, 0, 0
41000, 993828, 1, 0, 0
41999, 988532, 1, 0, 0
43000, 1005372, 1, 0, 0
44000, 1187644, 1, 0, 0
44999, 1002330, 1, 0, 0
46000, 981884, 1, 0, 0
46999, 990874, 1, 0, 0
48000, 993160, 1, 0, 0
49000, 966056, 1, 0, 0
50000, 973993, 1, 0, 0
51000, 1008088, 1, 0, 0
51999, 975583, 1, 0, 0
53000, 994860, 1, 0, 0
53999, 995555, 1, 0, 0
55000, 958328, 1, 0, 0
56000, 994764, 1, 0, 0
56999, 973153, 1, 0, 0
58000, 993660, 1, 0, 0
59000, 1002480, 1, 0, 0
59999, 987731, 1, 0, 0
61000, 977180, 1, 0, 0
62000, 977388, 1, 0, 0
62999, 983515, 1, 0, 0
64000, 1012996, 1, 0, 0
65000, 1177616, 1, 0, 0
65999, 995031, 1, 0, 0
67000, 997816, 1, 0, 0
68000, 969116, 1, 0, 0
68999, 993401, 1, 0, 0
70000, 996360, 1, 0, 0
70999, 969305, 1, 0, 0
72000, 994072, 1, 0, 0
73000, 998552, 1, 0, 0
73999, 973793, 1, 0, 0
75000, 981372, 1, 0, 0
75999, 988136, 1, 0, 0
77000, 985940, 1, 0, 0
77999, 988164, 1, 0, 0
79000, 1005224, 1, 0, 0
79999, 1004104, 1, 0, 0
81000, 973704, 1, 0, 0
81999, 975659, 1, 0, 0
83000, 1006836, 1, 0, 0
83999, 972692, 1, 0, 0
85000, 985012, 1, 0, 0
85999, 1226342, 1, 0, 0
87000, 981712, 1, 0, 0
87999, 985265, 1, 0, 0
89000, 994244, 1, 0, 0
89999, 977457, 1, 0, 0
91000, 978588, 1, 0, 0
91999, 998586, 1, 0, 0
93000, 979760, 1, 0, 0
93999, 1003711, 1, 0, 0
95000, 984852, 1, 0, 0
95999, 996476, 1, 0, 0
97000, 982208, 1, 0, 0
97999, 988352, 1, 0, 0
99000, 991056, 1, 0, 0
100000, 976572, 1, 0, 0
101000, 987527, 1, 0, 0
102000, 1004360, 1, 0, 0
102999, 971011, 1, 0, 0
103999, 992216, 1, 0, 0
105000, 992988, 1, 0, 0
106000, 982464, 1, 0, 0
106999, 1278846, 1, 0, 0
108000, 1032992, 1, 0, 0
109000, 969736, 1, 0, 0
109999, 977809, 1, 0, 0
111000, 993808, 1, 0, 0
112000, 978812, 1, 0, 0
112999, 988796, 1, 0, 0
114000, 965976, 1, 0, 0
115000, 990144, 1, 0, 0
115999, 979259, 1, 0, 0
117000, 991064, 1, 0, 0
118000, 977520, 1, 0, 0
119000, 984132, 1, 0, 0
119999, 974874, 1, 0, 0
121000, 997924, 1, 0, 0
122000, 976976, 1, 0, 0
123000, 984080, 1, 0, 0
123999, 985325, 1, 0, 0
124999, 978860, 1, 0, 0
126000, 987188, 1, 0, 0
127000, 997248, 1, 0, 0
127999, 1304620, 1, 0, 0
128999, 1086416, 1, 0, 0
130000, 952952, 1, 0, 0
131000, 978352, 1, 0, 0
131999, 961977, 1, 0, 0
133000, 963024, 1, 0, 0
134000, 972768, 1, 0, 0
134999, 967415, 1, 0, 0
136000, 976540, 1, 0, 0
137000, 968664, 1, 0, 0
138000, 948396, 1, 0, 0
138999, 978086, 1, 0, 0
140000, 999788, 1, 0, 0
141000, 975236, 1, 0, 0
141999, 981517, 1, 0, 0
142999, 1005048, 1, 0, 0
144000, 969036, 1, 0, 0
145000, 981792, 1, 0, 0
145999, 978682, 1, 0, 0
146999, 1001932, 1, 0, 0
148000, 957540, 1, 0, 0
149000, 1317700, 1, 0, 0
149999, 1105481, 1, 0, 0
150999, 960408, 1, 0, 0
152000, 994816, 1, 0, 0
153000, 988188, 1, 0, 0
153999, 950838, 1, 0, 0
154999, 969128, 1, 0, 0
156000, 989476, 1, 0, 0
157000, 957756, 1, 0, 0
157999, 989513, 1, 0, 0
158999, 995284, 1, 0, 0
160000, 974512, 1, 0, 0
161000, 955380, 1, 0, 0
161999, 997681, 1, 0, 0
163000, 970864, 1, 0, 0
164000, 967268, 1, 0, 0
165000, 984712, 1, 0, 0
165999, 980812, 1, 0, 0
167000, 950104, 1, 0, 0
168000, 978700, 1, 0, 0
169000, 1004120, 1, 0, 0
169999, 1314914, 1, 0, 0
171000, 1122132, 1, 0, 0
172000, 985648, 1, 0, 0
172999, 950838, 1, 0, 0
174000, 975728, 1, 0, 0
175000, 966388, 1, 0, 0
175999, 953709, 1, 0, 0
177000, 981584, 1, 0, 0
178000, 961180, 1, 0, 0
179000, 968596, 1, 0, 0
179999, 964988, 1, 0, 0
181000, 983600, 1, 0, 0
182000, 990868, 1, 0, 0
182999, 951867, 1, 0, 0
183999, 978152, 1, 0, 0
185000, 998828, 1, 0, 0
186000, 959936, 1, 0, 0
186999, 981413, 1, 0, 0
188000, 983204, 1, 0, 0
189000, 943520, 1, 0, 0
190000, 990932, 1, 0, 0
190999, 1327631, 1, 0, 0
192000, 1128624, 1, 0, 0
193000, 1012760, 1, 0, 0
193999, 963439, 1, 0, 0
195000, 971532, 1, 0, 0
196000, 962116, 1, 0, 0
196999, 969897, 1, 0, 0
198000, 959268, 1, 0, 0
199000, 952864, 1, 0, 0
199999, 969053, 1, 0, 0
201000, 988808, 1, 0, 0
202000, 952248, 1, 0, 0
203000, 967312, 1, 0, 0
203999, 980860, 1, 0, 0
205000, 959664, 1, 0, 0
206000, 973868, 1, 0, 0
206999, 985773, 1, 0, 0
207999, 956404, 1, 0, 0
209000, 990692, 1, 0, 0
210000, 991672, 1, 0, 0
210999, 973041, 1, 0, 0
211999, 1303324, 1, 0, 0
213000, 1141620, 1, 0, 0
214000, 1041092, 1, 0, 0
214999, 969785, 1, 0, 0
216000, 991336, 1, 0, 0
217000, 975884, 1, 0, 0
217999, 947339, 1, 0, 0
218999, 967224, 1, 0, 0
220000, 968828, 1, 0, 0
221000, 966012, 1, 0, 0
221999, 968856, 1, 0, 0
223000, 972040, 1, 0, 0
224000, 968864, 1, 0, 0
225000, 970960, 1, 0, 0
225999, 979927, 1, 0, 0
227000, 944456, 1, 0, 0
228000, 977284, 1, 0, 0
229000, 963168, 1, 0, 0
229999, 959399, 1, 0, 0
231000, 982672, 1, 0, 0
232000, 988748, 1, 0, 0
